UBIGEO,DEP,PROV,DIST,CODCP,NOMCP,MNOMCP,CAPITAL,CON_IE,NIVEL,CPINEI,CPINEI2,CPINEI_BKP,FUENTE_G,Z,XGD,YGD,Y_X_COORD
101107,HUANUCO,YAROWILCA,PAMPAMARCA,549295,Rio Colorado,RIO COLORADO,0,0,,,,,IGN,3342,-76.66128002000,-9.73667615000,-9.73667614999994-76.6612800199999
101107,HUANUCO,YAROWILCA,PAMPAMARCA,611456,Rio Quilado,RIO QUILADO,0,0,,1011070030,,1011070030,INEI,3517,-76.66626500000,-9.74103666700,-9.74103666699995-76.666265
100501,HUANUCO,HUAMALIES,LLATA,123685,Libertad,LIBERTAD,0,1,IPS,1005010105,,1005010105,MED-GPS,3434,-76.85884528000,-9.59002751000,-9.59002750999997-76.85884528
100501,HUANUCO,HUAMALIES,LLATA,228359,Acollan,ACOLLAN,0,0,,1005010084,,1005010084,IGN,3812,-76.79736626000,-9.58991828000,-9.58991827999995-76.79736626
020101,ANCASH,HUARAZ,HUARAZ,519542,Pueblo Libre,PUEBLO LIBRE,0,0,,0201010057,,0201010057,IGN,3921,-77.47481003000,-9.58990878000,-9.58990877999997-77.47481003
100501,HUANUCO,HUAMALIES,LLATA,516368,Natin Mircapa/Miscupata,NATIN MIRCAPA/MISCUPATA,0,0,,1005010102,,1005010102,IGN,3760,-76.87188990000,-9.58975177000,-9.58975176999996-76.8718899
020101,ANCASH,HUARAZ,HUARAZ,239925,Acacancha,ACACANCHA,0,0,,,,,IGN,3869,-77.57313451000,-9.58527952000,-9.58527951999997-77.57313451
100501,HUANUCO,HUAMALIES,LLATA,523930,Gesgapiteg / Gregopitec,GESGAPITEG / GREGOPITEC,0,0,,1005010101,,1005010101,IGN,3667,-76.86575315000,-9.58523002000,-9.58523001999993-76.86575315
100501,HUANUCO,HUAMALIES,LLATA,510816,Potga,POTGA,0,0,,1005010068,,1005010068,IGN,3922,-76.89843226000,-9.58510215000,-9.58510214999995-76.8984322599999
020111,ANCASH,HUARAZ,PIRA,223016,Fundo Huallcan,FUNDO HUALLCAN,0,0,,0201110037,,0201110037,IGN,3179,-77.74488640000,-9.58498677000,-9.58498676999994-77.7448864
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,540665,San Martin De Porres,SAN MARTIN DE PORRES,0,1,IP,1001030060,,1001030060,MED-GPS,1694,-75.86484690000,-9.64868222000,-9.64868221999996-75.8648469
020107,ANCASH,HUARAZ,LA LIBERTAD,534563,Huasmo,HUASMO,0,1,G,0201070035,,0201070035,IGN,3376,-77.74935090000,-9.64013327000,-9.64013326999998-77.7493509
110207,ICA,CHINCHA,PUEBLO NUEVO,572231,San Isidro,SAN ISIDRO,0,1,GIPS,,,,MED-GPS,125,-76.13498470000,-13.39569476000,-13.39569476-76.1349847
150142,LIMA,LIMA,VILLA EL SALVADOR,572242,Terrazas de Villa,TERRAZAS DE VILLA,0,1,G,,,,INEI,136,-76.95097683000,-12.18800313000,-12.18800313-76.9509768299999
020105,ANCASH,HUARAZ,INDEPENDENCIA,572247,Cascapampa,CASCAPAMPA,0,0,,,,,INEI,3037,-77.53166431000,-9.50494130000,-9.50494129999993-77.5316643099999
020204,ANCASH,AIJA,LA MERCED,235629,Colltumoara,COLLTUMOARA,0,0,,,,,IGN,3406,-77.62372877000,-9.73685865000,-9.73685864999993-77.62372877
250204,UCAYALI,ATALAYA,YURUA,612064,Boca Dorada,BOCA DORADA,0,0,,2502040012,,2502040012,INEI,258,-72.75150333300,-9.68158666700,-9.68158666699998-72.751503333
020202,ANCASH,AIJA,CORIS,617733,Jatun Huashcu,JATUN HUASHCU,0,0,,0202020004,,0202020004,INEI,4039,-77.72043666700,-9.73970833300,-9.73970833299995-77.7204366669999
020204,ANCASH,AIJA,LA MERCED,534154,Ayapampa,AYAPAMPA,0,0,,0202040058,,0202040058,IGN,3588,-77.60478090000,-9.74585352000,-9.74585351999997-77.6047809
100321,HUANUCO,DOS DE MAYO,SHUNQUI,517361,a??asucro,A?ÊASUCRO,0,0,,,,,IGN,3602,-76.83071928000,-9.74582403000,-9.74582402999994-76.83071928
100317,HUANUCO,DOS DE MAYO,RIPAN,521148,Jitca,JITCA,0,0,,1003170002,,1003170002,IGN,4242,-76.86866315000,-9.74572015000,-9.74572014999995-76.86866315
020104,ANCASH,HUARAZ,HUANCHAY,619078,Shincull,SHINCULL,0,0,,0201040055,,0201040055,INEI,2022,-77.83195500000,-9.73611333300,-9.73611333299993-77.8319549999999
021004,ANCASH,HUARI,CHAVIN DE HUANTAR,219675,Puchua,PUCHUA,0,0,,0210040051,,0210040051,IGN,4046,-77.19122878000,-9.74569090000,-9.74569089999994-77.19122878
021701,ANCASH,RECUAY,RECUAY,110795,Tupuc,TUPUC,0,0,,0217010066,,0217010066,IGN,3672,-77.42932214000,-9.72195140000,-9.72195139999997-77.42932214
020204,ANCASH,AIJA,LA MERCED,535171,Huacoto,HUACOTO,0,0,,0202040033,,0202040033,IGN,3916,-77.58559315000,-9.72190503000,-9.72190502999996-77.58559315
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,221175,Yerba Buena,YERBA BUENA,0,0,,,,,IGN,3753,-76.34557703000,-9.72188452000,-9.72188451999995-76.34557703
100323,HUANUCO,DOS DE MAYO,YANAS,626415,Loglashpampa,LOGLASHPAMPA,0,0,,1003230028,,1003230028,INEI,3652,-76.73049500000,-9.71956166700,-9.71956166699994-76.730495
100313,HUANUCO,DOS DE MAYO,PACHAS,515386,Manca Cota,MANCA COTA,0,0,,1003130069,,1003130069,IGN,3611,-76.78375277000,-9.72177490000,-9.72177489999996-76.78375277
101107,HUANUCO,YAROWILCA,PAMPAMARCA,611257,Cuchisrragra,CUCHISRRAGRA,0,0,,1011070021,,1011070021,INEI,3874,-76.69278333300,-9.72575000000,-9.72574999999995-76.692783333
101104,HUANUCO,YAROWILCA,APARICIO POMARES,612736,Nuevo Progreso,NUEVO PROGRESO,0,1,I,1011040024,,1011040024,PROVIAS,3449,-76.64653999000,-9.72461998000,-9.72461997999994-76.64653999
101104,HUANUCO,YAROWILCA,APARICIO POMARES,616272,Agua Blanca,AGUA BLANCA,0,0,,1011040049,,1011040049,INEI,3764,-76.59072333300,-9.72684000000,-9.72683999999998-76.590723333
020204,ANCASH,AIJA,LA MERCED,127534,Huantal,HUANTAL,0,0,,0202040041,,0202040041,IGN,3478,-77.62339227000,-9.73495814000,-9.73495813999995-77.62339227
020104,ANCASH,HUARAZ,HUANCHAY,521430,Huantas,HUANTAS,0,0,,0201040035,,0201040035,IGN,1738,-77.85237627000,-9.73493453000,-9.73493452999998-77.85237627
100313,HUANUCO,DOS DE MAYO,PACHAS,531227,Chocopata,CHOCOPATA,0,0,,1003130118,,1003130118,MED-GPS,4021,-76.86004932000,-9.73479306000,-9.73479305999996-76.86004932
021701,ANCASH,RECUAY,RECUAY,543688,Quiruncancha,QUIRUNCANCHA,0,0,,0217010072,,0217010072,IGN,4023,-77.48480403000,-9.73455603000,-9.73455602999996-77.48480403
020104,ANCASH,HUARAZ,HUANCHAY,524902,Pishan,PISHAN,0,0,,0201040038,,0201040038,IGN,1929,-77.84017253000,-9.73452228000,-9.73452227999996-77.84017253
100321,HUANUCO,DOS DE MAYO,SHUNQUI,512768,Huanac,HUANAC,0,0,,1003210008,,1003210008,IGN,3666,-76.79165564000,-9.73441003000,-9.73441002999994-76.79165564
020204,ANCASH,AIJA,LA MERCED,616122,Yuracancha,YURACANCHA,0,0,,0202040036,,0202040036,INEI,3712,-77.63485333300,-9.73902500000,-9.73902499999997-77.634853333
100509,HUANUCO,HUAMALIES,PU?ÊOS,112647,Jirin,JIRIN,0,0,,1005090033,,1005090033,IGN,4093,-76.93035890000,-9.49484090000,-9.49484089999993-76.9303589
100503,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,512003,Guepagaga,GUEPAGAGA,0,0,,1005030093,,1005030093,IGN,3235,-76.77590428000,-9.49472553000,-9.49472552999993-76.77590428
100104,HUANUCO,HUANUCO,CHURUBAMBA,541535,Ututo,UTUTO,0,0,,1001040003,,1001040003,IGN,3171,-76.28410552000,-9.55136377000,-9.55136376999997-76.28410552
250401,UCAYALI,PURUS,PURUS,525722,La Frontera,LA FRONTERA,0,0,,,,,IGN,271,-70.62665452000,-9.55131703000,-9.55131702999995-70.62665452
020101,ANCASH,HUARAZ,HUARAZ,218899,Carhuamarca,CARHUAMARCA,0,0,,,,,IGN,3283,-77.54668490000,-9.55131265000,-9.55131264999994-77.5466848999999
100504,HUANUCO,HUAMALIES,JACAS GRANDE,514359,Ichic Huacash,ICHIC HUACASH,0,1,G,1005040084,,1005040084,IGN,3568,-76.72453302000,-9.55120140000,-9.55120139999997-76.72453302
100316,HUANUCO,DOS DE MAYO,QUIVILLA,541026,Altosuyoj,ALTOSUYOJ,0,0,,1003160016,,1003160016,IGN,4433,-76.61877677000,-9.55109128000,-9.55109127999998-76.61877677
020111,ANCASH,HUARAZ,PIRA,132719,Llanca,LLANCA,0,1,IP,0201110017,,0201110017,MED-GPS,2809,-77.73979496000,-9.55092091000,-9.55092090999995-77.73979496
020105,ANCASH,HUARAZ,INDEPENDENCIA,613791,Chicu Ruri,CHICU RURI,0,0,,0201050089,,0201050089,INEI,3676,-77.56469998700,-9.56215997800,-9.56215997799995-77.564699987
100504,HUANUCO,HUAMALIES,JACAS GRANDE,240054,Cuntulin,CUNTULIN,0,0,,1005040136,,1005040136,IGN,3368,-76.74954977000,-9.55067877000,-9.55067876999993-76.74954977
250103,UCAYALI,CORONEL PORTILLO,IPARIA,522491,Alto Amaquirca,ALTO AMAQUIRCA,0,0,,,,,IGN,570,-74.46007928000,-9.55063091000,-9.55063090999994-74.4600792799999
250103,UCAYALI,CORONEL PORTILLO,IPARIA,528105,Fundo Gomes,FUNDO GOMES,0,0,,,,,PPD 250000,267,-73.62446603000,-9.55055815000,-9.55055814999997-73.62446603
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,533216,Pampa Machay,PAMPA MACHAY,0,0,,1001090004,,1001090004,IGN,3475,-76.32169740000,-9.73652152000,-9.73652151999994-76.3216973999999
100321,HUANUCO,DOS DE MAYO,SHUNQUI,128505,Yuracyurac,YURACYURAC,0,0,,1003210007,,1003210007,IGN,3662,-76.80954253000,-9.73639028000,-9.73639027999997-76.80954253
100103,HUANUCO,HUANUCO,CHINCHAO,530209,Bandera Blanca,BANDERA BLANCA,0,0,,1001030085,,1001030085,IGN,2532,-76.09999651000,-9.73624553000,-9.73624552999996-76.09999651
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,236388,Ushno Loma,USHNO LOMA,0,0,,,,,IGN,3761,-76.34519514000,-9.73614078000,-9.73614077999997-76.34519514
100313,HUANUCO,DOS DE MAYO,PACHAS,521981,Yuraccocha,YURACCOCHA,0,0,,1003130132,,1003130132,IGN,4220,-76.91433653000,-9.73607491000,-9.73607490999996-76.91433653
100321,HUANUCO,DOS DE MAYO,SHUNQUI,536950,Tranca,TRANCA,0,0,,1003210009,,1003210009,IGN,3760,-76.79698003000,-9.73605903000,-9.73605902999998-76.79698003
100313,HUANUCO,DOS DE MAYO,PACHAS,542032,Tayapata,TAYAPATA,0,0,,1003130121,,1003130121,IGN,3757,-76.82867677000,-9.73605227000,-9.73605226999996-76.82867677
100321,HUANUCO,DOS DE MAYO,SHUNQUI,530348,Esperanza,ESPERANZA,0,0,,1003210010,,1003210010,IGN,3263,-76.77893340000,-9.73604790000,-9.73604789999996-76.7789334
020204,ANCASH,AIJA,LA MERCED,535225,Pucru,PUCRU,0,0,,,,,IGN,3841,-77.65026803000,-9.73602940000,-9.73602939999995-77.65026803
020204,ANCASH,AIJA,LA MERCED,513666,Kantucuta,KANTUCUTA,0,0,,0202040040,,0202040040,IGN,3673,-77.63073252000,-9.73594739000,-9.73594738999998-77.63073252
100323,HUANUCO,DOS DE MAYO,YANAS,528049,Chiches,CHICHES,0,0,,1003230035,,1003230035,IGN,3432,-76.74839227000,-9.73588215000,-9.73588214999995-76.74839227
100323,HUANUCO,DOS DE MAYO,YANAS,510865,Tucuhuaganan,TUCUHUAGANAN,0,0,,1003230037,,1003230037,IGN,3700,-76.73590814000,-9.73562715000,-9.73562714999997-76.7359081399999
020204,ANCASH,AIJA,LA MERCED,130853,La Merced,LA MERCED,3,1,IPS,0202040001,,0202040001,MED-GPS,3291,-77.61656130000,-9.73534146000,-9.73534145999997-77.6165612999999
101104,HUANUCO,YAROWILCA,APARICIO POMARES,519734,Huaripampa,HUARIPAMPA,0,1,GP,1011040025,,1011040025,MED-GPS,3389,-76.64713489000,-9.73546977000,-9.73546976999995-76.64713489
100902,HUANUCO,PUERTO INCA,CODO DEL POZUZO,623121,Buenos Aires,BUENOS AIRES,0,1,P,1009020031,,1009020031,MED-GPS,708,-75.49601448000,-9.73545031000,-9.73545030999998-75.49601448
020508,ANCASH,BOLOGNESI,HUALLANCA,547823,Montiyoc,MONTIYOC,0,0,,0205080004,,0205080004,IGN,3818,-76.95967890000,-9.73525203000,-9.73525202999997-76.9596789
021701,ANCASH,RECUAY,RECUAY,211219,Mina Boliche,MINA BOLICHE,0,0,,,,,IGN,4519,-77.52299351000,-9.73514165000,-9.73514164999995-77.5229935099999
100321,HUANUCO,DOS DE MAYO,SHUNQUI,536666,Capillamachay,CAPILLAMACHAY,0,0,,1003210006,,1003210006,IGN,3872,-76.79957240000,-9.73012265000,-9.73012264999994-76.7995724
100321,HUANUCO,DOS DE MAYO,SHUNQUI,532118,Tornacocha,TORNACOCHA,0,0,,,,,IGN,3602,-76.78476514000,-9.73005428000,-9.73005427999993-76.7847651399999
020204,ANCASH,AIJA,LA MERCED,540825,Pichizan,PICHIZAN,0,0,,0202040035,,0202040035,IGN,3562,-77.62292977000,-9.72973052000,-9.72973051999998-77.62292977
021701,ANCASH,RECUAY,RECUAY,534087,Aconan,ACONAN,0,1,G,0217010068,,0217010068,IGN,3438,-77.44700452000,-9.72963065000,-9.72963064999993-77.44700452
100313,HUANUCO,DOS DE MAYO,PACHAS,612887,Creda Ragra,CREDA RAGRA,0,0,,1003130115,,1003130115,INEI,4036,-76.86270166700,-9.71986500000,-9.71986499999997-76.862701667
100323,HUANUCO,DOS DE MAYO,YANAS,611899,Goshgoyoc,GOSHGOYOC,0,0,,1003230030,,1003230030,INEI,3732,-76.71932035100,-9.72938338600,-9.72938338599994-76.719320351
020104,ANCASH,HUARAZ,HUANCHAY,542495,Jamca,JAMCA,0,0,,,,,IGN,2159,-77.82791826000,-9.72940653000,-9.72940652999995-77.82791826
100313,HUANUCO,DOS DE MAYO,PACHAS,623660,Contadera,CONTADERA,0,0,,1003130111,,1003130111,INEI,4275,-76.87727333300,-9.72657166700,-9.72657166699997-76.8772733329999
100313,HUANUCO,DOS DE MAYO,PACHAS,517459,Gantopata,GANTOPATA,0,0,,1003130107,,1003130107,IGN,3786,-76.85057013000,-9.72921540000,-9.72921539999993-76.8505701299999
020104,ANCASH,HUARAZ,HUANCHAY,543873,Cumbrec,CUMBREC,0,1,GP,0201040029,,0201040029,MED-GPS,1765,-77.85148294000,-9.73373522000,-9.73373521999997-77.85148294
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,540987,Sacsa,SACSA,0,0,,1001040125,,1001040125,IGN,3697,-76.34025453000,-9.72896916000,-9.72896915999996-76.34025453
101104,HUANUCO,YAROWILCA,APARICIO POMARES,219381,Chaupimarca,CHAUPIMARCA,0,1,P,1011040050,,1011040050,MED-GPS,3466,-76.60519248000,-9.72892557000,-9.72892556999994-76.60519248
100323,HUANUCO,DOS DE MAYO,YANAS,220402,San Martin,SAN MARTIN,0,0,,,,,IGN,3448,-76.75005828000,-9.72874728000,-9.72874727999994-76.75005828
020104,ANCASH,HUARAZ,HUANCHAY,534215,Ullmoc,ULLMOC,0,0,,0201040070,,0201040070,IGN,1882,-77.84837415000,-9.72850965000,-9.72850964999998-77.84837415
020204,ANCASH,AIJA,LA MERCED,215366,Mullaca Pampa,MULLACA PAMPA,0,0,,,,,IGN,4266,-77.55832178000,-9.72841453000,-9.72841452999995-77.55832178
100321,HUANUCO,DOS DE MAYO,SHUNQUI,540453,Potaca,POTACA,0,0,,1003210002,,1003210002,IGN,3626,-76.81576440000,-9.72831090000,-9.72831089999994-76.8157644
101107,HUANUCO,YAROWILCA,PAMPAMARCA,531170,Ticahuayin,TICAHUAYIN,0,0,,1003230068,,1003230068,IGN,3716,-76.71286502000,-9.72824690000,-9.72824689999993-76.71286502
101104,HUANUCO,YAROWILCA,APARICIO POMARES,214524,Santa Ana,SANTA ANA,0,0,,,,,IGN,3484,-76.61453002000,-9.72813015000,-9.72813014999997-76.61453002
020204,ANCASH,AIJA,LA MERCED,128044,Huacna,HUACNA,0,1,GP,0202040027,,0202040027,MED-GPS,3593,-77.62925202000,-9.72910600000,-9.72910599999994-77.62925202
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,529267,Tranca,TRANCA,0,0,,1001030083,,1001030083,IGN,2988,-75.91271153000,-9.72781552000,-9.72781551999998-75.91271153
100321,HUANUCO,DOS DE MAYO,SHUNQUI,521468,Bombon Machay,BOMBON MACHAY,0,0,,,,,IGN,3788,-76.79101815000,-9.72768977000,-9.72768976999993-76.79101815
020104,ANCASH,HUARAZ,HUANCHAY,543019,Jarac,JARAC,0,0,,0201040028,,0201040028,IGN,2070,-77.83732140000,-9.72763878000,-9.72763877999995-77.8373214
100313,HUANUCO,DOS DE MAYO,PACHAS,242604,Chinchancucho,CHINCHANCUCHO,0,0,,,,,IGN,3659,-76.81992702000,-9.72733091000,-9.72733090999998-76.81992702
020204,ANCASH,AIJA,LA MERCED,124694,Utko / Huncko,UTKO / HUNCKO,0,0,,0202040044,,0202040044,IGN,3992,-77.57351278000,-9.72729853000,-9.72729852999993-77.57351278
101104,HUANUCO,YAROWILCA,APARICIO POMARES,622690,Guelgay Machay,GUELGAY MACHAY,0,0,,1011040023,,1011040023,INEI,3891,-76.63328666700,-9.72095666700,-9.72095666699994-76.6332866669999
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,235557,Yuraccacca,YURACCACCA,0,0,,,,,IGN,3683,-76.31374740000,-9.72715027000,-9.72715026999998-76.3137474
101104,HUANUCO,YAROWILCA,APARICIO POMARES,239983,Yanajaga,YANAJAGA,0,0,,,,,IGN,3614,-76.59723302000,-9.72712315000,-9.72712314999995-76.59723302
020204,ANCASH,AIJA,LA MERCED,112761,Markan / Markan Pampa,MARKAN / MARKAN PAMPA,0,0,,0202040028,,0202040028,IGN,3645,-77.62599291000,-9.72710877000,-9.72710876999997-77.62599291
101104,HUANUCO,YAROWILCA,APARICIO POMARES,545026,Agorragra,AGORRAGRA,0,1,IP,1011040022,,1011040022,MED-GPS,3595,-76.61826430000,-9.72688658000,-9.72688657999993-76.6182643
100313,HUANUCO,DOS DE MAYO,PACHAS,543532,Toroucro,TOROUCRO,0,0,,1003130119,,1003130119,IGN,3840,-76.84760627000,-9.73513852000,-9.73513851999996-76.84760627
101107,HUANUCO,YAROWILCA,PAMPAMARCA,518633,Condor Puquio,CONDOR PUQUIO,0,0,,1011070029,,1011070029,IGN,4011,-76.68545714000,-9.73510003000,-9.73510002999996-76.68545714
100323,HUANUCO,DOS DE MAYO,YANAS,539103,Villa Tanin,VILLA TANIN,0,1,IP,1003230036,,1003230036,MED-GPS,3553,-76.74363651000,-9.73509458000,-9.73509457999995-76.74363651
021701,ANCASH,RECUAY,RECUAY,228605,Poirac,POIRAC,0,0,,,,,IGN,3425,-77.44681976000,-9.73508115000,-9.73508114999993-77.44681976
100109,HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,226146,Monte Huasi,MONTE HUASI,0,0,,,,,IGN,3419,-76.31513777000,-9.73498752000,-9.73498751999995-76.31513777
101107,HUANUCO,YAROWILCA,PAMPAMARCA,241914,Tucushragra,TUCUSHRAGRA,0,0,,1011070020,,1011070020,IGN,3886,-76.69061052000,-9.73157490000,-9.73157489999994-76.69061052
020204,ANCASH,AIJA,LA MERCED,125697,Shuntupara / Shuturara,SHUNTUPARA / SHUTURARA,0,0,,0202040018,,0202040018,IGN,3847,-77.65928365000,-9.73154878000,-9.73154877999997-77.65928365
020201,ANCASH,AIJA,AIJA,532234,Chicu,CHICU,0,0,,0202010044,,0202010044,IGN,4065,-77.67980090000,-9.73151528000,-9.73151527999994-77.6798009
100313,HUANUCO,DOS DE MAYO,PACHAS,234294,Chaupipunco,CHAUPIPUNCO,0,0,,1003130131,,1003130131,IGN,3832,-76.89894190000,-9.73134777000,-9.73134776999996-76.8989419
020104,ANCASH,HUARAZ,HUANCHAY,622147,Romero,ROMERO,0,0,,0201040037,,0201040037,INEI,1811,-77.84294166700,-9.73147500000,-9.73147499999993-77.8429416669999
100323,HUANUCO,DOS DE MAYO,YANAS,532087,Huaychau Huaganan,HUAYCHAU HUAGANAN,0,0,,1003230032,,1003230032,IGN,3394,-76.75214451000,-9.73122315000,-9.73122314999995-76.7521445099999
020101,ANCASH,HUARAZ,HUARAZ,219231,Huallpac,HUALLPAC,0,0,,,,,IGN,3974,-77.53110902000,-9.65293527000,-9.65293526999994-77.53110902
100501,HUANUCO,HUAMALIES,LLATA,125336,Yurac Rumi,YURAC RUMI,0,0,,1005010126,,1005010126,IGN,4321,-76.95995965000,-9.65290466000,-9.65290465999993-76.95995965
020109,ANCASH,HUARAZ,PAMPAS GRANDE,533374,Ushno,USHNO,0,0,,0201090066,,0201090066,IGN,2613,-77.92331152000,-9.65287166000,-9.65287165999996-77.92331152
020109,ANCASH,HUARAZ,PAMPAS GRANDE,514545,Marnac Chico,MARNAC CHICO,0,0,,0201090084,,0201090084,IGN,2721,-77.89662165000,-9.65262328000,-9.65262327999994-77.89662165
020108,ANCASH,HUARAZ,OLLEROS,215669,Mitu Jirca,MITU JIRCA,0,0,,,,,IGN,3677,-77.46167539000,-9.65232740000,-9.65232739999993-77.46167539
020109,ANCASH,HUARAZ,PAMPAS GRANDE,542659,Patash,PATASH,0,0,,0201090078,,0201090078,IGN,3341,-77.84795991000,-9.65221452000,-9.65221451999997-77.84795991
020108,ANCASH,HUARAZ,OLLEROS,126097,Tayapampa,TAYAPAMPA,0,1,GP,0201080009,,0201080009,MED-GPS,3471,-77.47640151000,-9.64138237000,-9.64138236999997-77.47640151
100313,HUANUCO,DOS DE MAYO,PACHAS,514468,Lacacocha,LACACOCHA,0,0,,,,,IGN,4035,-76.83887028000,-9.64136965000,-9.64136964999994-76.83887028
100113,HUANUCO,HUANUCO,SAN PABLO DE PILLAO,549063,Huanipampa,HUANIPAMPA,0,1,IPS,1001130012,,1001030059,MED-GPS,912,-75.85602355000,-9.63305486000,-9.63305485999996-75.85602355
020109,ANCASH,HUARAZ,PAMPAS GRANDE,617281,Bombon,BOMBON,0,0,,0201090063,,0201090063,INEI,2859,-77.91626998700,-9.64128997800,-9.64128997799997-77.916269987
020109,ANCASH,HUARAZ,PAMPAS GRANDE,524257,Naryash,NARYASH,0,0,,0201090056,,0201090056,IGN,2924,-77.83595415000,-9.64124815000,-9.64124814999997-77.83595415
021014,ANCASH,HUARI,SAN MARCOS,529641,Apicuna,APICUNA,0,0,,,,,IGN,3959,-77.18233689000,-9.64120340000,-9.64120339999994-77.18233689
100307,HUANUCO,DOS DE MAYO,CHUQUIS,526727,Musanaco,MUSANACO,0,0,,1003070024,,1003070024,IGN,4040,-76.69116690000,-9.64104840000,-9.64104839999993-76.6911669
020101,ANCASH,HUARAZ,HUARAZ,234352,Santa Catalina,SANTA CATALINA,0,1,P,0201010101,,0201010101,MED-GPS,3588,-77.50614885000,-9.64054375000,-9.64054374999995-77.50614885
020109,ANCASH,HUARAZ,PAMPAS GRANDE,522585,Tuajirca,TUAJIRCA,0,0,,,,,IGN,2304,-77.86535915000,-9.64050628000,-9.64050627999995-77.86535915
020107,ANCASH,HUARAZ,LA LIBERTAD,540052,Chacwapuquio,CHACWAPUQUIO,0,0,,,,,IGN,3478,-77.72485377000,-9.64044614000,-9.64044613999994-77.72485377
100307,HUANUCO,DOS DE MAYO,CHUQUIS,121572,Curahua??unan / Iluhuayin,CURAHUA?ÊUNAN / ILUHUAYIN,0,0,,1003070098,,1003070098,IGN,3797,-76.63516315000,-9.65932190000,-9.65932189999995-76.63516315
020109,ANCASH,HUARAZ,PAMPAS GRANDE,547661,Siglo Cruz,SIGLO CRUZ,0,0,,0201090091,,0201090091,IGN,3773,-77.82492964000,-9.65931740000,-9.65931739999996-77.8249296399999
100506,HUANUCO,HUAMALIES,MIRAFLORES,616654,Buena Vista de Mara??on,BUENA VISTA DE MARA?ÊON,0,0,,1005060046,,1005060046,INEI,3161,-76.78772500000,-9.48502000000,-9.48501999999996-76.787725
020105,ANCASH,HUARAZ,INDEPENDENCIA,621155,Santa Rosa Alta,SANTA ROSA ALTA,0,0,,0201050036,,0201050036,INEI,3288,-77.51129457600,-9.49435548000,-9.49435547999997-77.511294576
020105,ANCASH,HUARAZ,INDEPENDENCIA,623771,Miraflores,MIRAFLORES,0,0,,0201050031,,0201050031,IMG_SATELITAL,2989,-77.54284903000,-9.49409482000,-9.49409481999993-77.54284903
100509,HUANUCO,HUAMALIES,PU?ÊOS,242123,Molino,MOLINO,0,0,,,,,IGN,3859,-76.87909503000,-9.49119453000,-9.49119452999997-76.87909503
020108,ANCASH,HUARAZ,OLLEROS,516283,Araranca,ARARANCA,0,0,,,,,IGN,4202,-77.31835614000,-9.64040478000,-9.64040477999993-77.3183561399999
020107,ANCASH,HUARAZ,LA LIBERTAD,214219,Campamento,CAMPAMENTO,0,0,,,,,IGN,4368,-77.65316802000,-9.64038615000,-9.64038614999993-77.65316802
100501,HUANUCO,HUAMALIES,LLATA,526234,Ishanca,ISHANCA,0,1,IP,1005010119,,1005010119,MED-GPS,3878,-76.89251648000,-9.63938036000,-9.63938035999996-76.89251648
020801,ANCASH,CASMA,CASMA,523734,El Alto,EL ALTO,0,0,,0208010040,,0208010040,IGN,181,-78.26201465000,-9.63852091000,-9.63852090999995-78.26201465
100501,HUANUCO,HUAMALIES,LLATA,110743,Huirush,HUIRUSH,0,0,,1005010125,,1005010125,IGN,4311,-76.95992827000,-9.63847815000,-9.63847814999997-76.95992827
100307,HUANUCO,DOS DE MAYO,CHUQUIS,621318,Campalloc,CAMPALLOC,0,0,,1003070021,,1003070021,INEI,3187,-76.71754166700,-9.63836333300,-9.63836333299997-76.717541667
100501,HUANUCO,HUAMALIES,LLATA,227911,Chontas,CHONTAS,0,0,,1005010122,,1005010122,IGN,4189,-76.95073453000,-9.63830827000,-9.63830826999998-76.95073453
100501,HUANUCO,HUAMALIES,LLATA,215395,San Antonio,SAN ANTONIO,0,0,,,,,IGN,3919,-76.88308402000,-9.63826165000,-9.63826164999995-76.88308402
020108,ANCASH,HUARAZ,OLLEROS,243945,Huaracayoc,HUARACAYOC,0,0,,0201080016,,0201080016,IGN,4127,-77.39621966000,-9.63825278000,-9.63825277999996-77.39621966
020109,ANCASH,HUARAZ,PAMPAS GRANDE,547305,Huitca,HUITCA,0,0,,0201090060,,0201090060,IGN,2265,-77.88361265000,-9.63816727000,-9.63816726999994-77.88361265
021014,ANCASH,HUARI,SAN MARCOS,230628,Huantarpunta,HUANTARPUNTA,0,0,,,,,IGN,3776,-77.19171077000,-9.63812440000,-9.63812439999998-77.19171077
020107,ANCASH,HUARAZ,LA LIBERTAD,542337,Llunyapa,LLUNYAPA,0,0,,0201070032,,0201070032,IGN,3530,-77.76835802000,-9.63770790000,-9.63770789999995-77.7683580199999
100313,HUANUCO,DOS DE MAYO,PACHAS,618944,Ichicragra,ICHICRAGRA,0,0,,1003130015,,1003130015,INEI,3792,-76.78968666700,-9.66073500000,-9.66073499999993-76.789686667
